nohup: ignoring input
[32m[I 2024-03-05 07:51:27,354][0m A new study created in memory with name: no-name-14f7059a-46f8-4ce2-8f0a-e65650ea1a35[0m
Epoch 40/50, Validation AUC-ROC: 0.7968109883826994
Epoch 41/50, Validation AUC-ROC: 0.7943860737272652
Epoch 42/50, Validation AUC-ROC: 0.795240224232376
Epoch 43/50, Validation AUC-ROC: 0.7957277835545753
Epoch 44/50, Validation AUC-ROC: 0.7976515693153611
Epoch 45/50, Validation AUC-ROC: 0.7970772039790806
Epoch 46/50, Validation AUC-ROC: 0.7953980210721587
Epoch 47/50, Validation AUC-ROC: 0.7925285613508429
Epoch 48/50, Validation AUC-ROC: 0.7980041714645422
Epoch 49/50, Validation AUC-ROC: 0.7986713590881381
Epoch 50/50, Validation AUC-ROC: 0.7939208327413811
Epoch 1/50, Validation AUC-ROC: 0.6861466351668087
Epoch 2/50, Validation AUC-ROC: 0.6949666719752852
Epoch 3/50, Validation AUC-ROC: 0.7096940537739529
Epoch 4/50, Validation AUC-ROC: 0.7347187399645707
